Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,196,603.514,607.63,611.67,615.577,619.289,622.752,625.953,628.917,631.713,634.435,637.154,639.879,642.614,645.333,648.006,650.631,653.179,655.677,658.104,660.476,662.765,664.971,667.097,669.136,671.063,672.888,674.601,676.197,677.679,679.038,680.277,681.39,682.38,683.255,684.016,684.655,685.19,685.617,685.942,686.176,686.323,686.393,686.387,686.303,686.156,685.952,685.697,685.39,685.016,684.61,684.134,683.603,683.014,682.389,681.713,680.982,680.211,679.399,678.549,677.67,676.762,675.83,674.876,673.912,672.939,671.95,670.98,670.001,669.049,668.125,667.239,666.417,665.649,664.921,664.262,663.656,663.117,662.64,662.229,661.903,661.658
Medium variant,268,1901.227,1896.052,1890.252,1883.93,1877.237,1870.319,1863.175,1855.788,1848.194,1840.493,1832.701,1824.887,1817.055,1809.221,1801.434,1793.704,1786.052,1778.487,1771.018,1763.627,1756.311,1749.084,1741.925,1734.813,1727.71,1720.586,1713.427,1706.241,1698.971,1691.606,1684.121,1676.494,1668.723,1660.811,1652.767,1644.574,1636.251,1627.796,1619.224,1610.557,1601.814,1593.003,1584.141,1575.232,1566.309,1557.383,1548.47,1539.566,1530.685,1521.83,1513.002,1504.208,1495.44,1486.702,1477.997,1469.297,1460.623,1451.945,1443.27,1434.572,1425.842,1417.055,1408.215,1399.315,1390.353,1381.302,1372.175,1362.961,1353.642,1344.193,1334.623,1324.907,1315.046,1305.061,1294.923,1284.66,1274.255,1263.713,1253.029,1242.216,1231.247
Medium variant,368,20357.778,20845.705,21347.815,21859.881,22374.449,22886.15,23394.462,23901.858,24409.402,24918.85,25431.453,25947.259,26465.702,26986.677,27509.977,28035.35,28562.71,29091.798,29621.929,30152.267,30682.077,31210.987,31738.768,32265.093,32789.69,33312.291,33832.599,34350.34,34865.267,35377.165,35885.823,36391.007,36892.543,37390.375,37884.524,38374.934,38861.492,39343.983,39822.154,40295.722,40764.42,41228.083,41686.618,42139.863,42587.679,43029.939,43466.493,43897.214,44322.101,44741.201,45154.499,45561.931,45963.325,46358.431,46746.952,47128.631,47503.314,47870.945,48231.465,48584.858,48931.1,49270.149,49601.88,49926.147,50242.684,50551.348,50852.067,51144.88,51429.937,51707.465,51977.632,52240.524,52496.153,52744.459,52985.432,53219.052,53445.361,53664.464,53876.525,54081.755,54280.42
Medium variant,376,4308.117,4378.007,4447.37,4516.325,4585.096,4653.878,4722.678,4791.434,4860.215,4929.098,4998.118,5067.343,5136.781,5206.442,5276.358,5346.522,5416.951,5487.632,5558.618,5629.916,5701.536,5773.457,5845.646,5918.023,5990.464,6062.889,6135.234,6207.453,6279.45,6351.132,6422.396,6493.195,6563.484,6633.185,6702.234,6770.548,6838.121,6904.939,6970.985,7036.309,7100.93,7164.856,7228.091,7290.662,7352.617,7413.988,7474.79,7535.054,7594.822,7654.211,7713.272,7772.021,7830.447,7888.525,7946.21,8003.46,8060.25,8116.56,8172.344,8227.548,8282.126,8336.033,8389.234,8441.642,8493.174,8543.737,8593.303,8641.842,8689.336,8735.772,8781.165,8825.472,8868.7,8910.811,8951.786,8991.618,9030.318,9067.875,9104.313,9139.661,9173.952
Medium variant,400,5165.979,5201.385,5220.178,5229.181,5237.141,5250.712,5272.784,5302.986,5340.608,5383.52,5430.13,5480.709,5536.013,5595.25,5657.339,5721.31,5786.828,5853.514,5920.348,5986.137,6049.966,6111.282,6169.972,6226.135,6280.084,6332.038,6381.941,6429.618,6475.133,6518.621,6560.165,6599.832,6637.629,6673.706,6708.224,6741.317,6773.031,6803.411,6832.492,6860.304,6886.876,6912.236,6936.4,6959.325,6980.993,7001.336,7020.365,7038.07,7054.461,7069.534,7083.269,7095.678,7106.742,7116.448,7124.782,7131.715,7137.258,7141.414,7144.18,7145.582,7145.607,7144.279,7141.624,7137.677,7132.482,7126.102,7118.547,7109.855,7100.061,7089.208,7077.354,7064.517,7050.727,7035.984,7020.315,7003.738,6986.256,6967.897,6948.677,6928.608,6907.735
Medium variant,414,2614.446,2654.306,2683.264,2704.76,2723.519,2743.067,2764.734,2787.996,2812.152,2835.765,2857.799,2878.321,2897.925,2916.756,2935.01,2952.833,2970.212,2987.053,3003.165,3018.288,3032.212,3044.891,3056.335,3066.404,3074.958,3081.88,3087.176,3090.906,3093.244,3094.403,3094.576,3093.873,3092.402,3090.315,3087.802,3085.051,3082.182,3079.336,3076.698,3074.437,3072.753,3071.729,3071.446,3072.053,3073.682,3076.414,3080.31,3085.363,3091.533,3098.77,3106.993,3116.164,3126.216,3137.007,3148.355,3160.092,3172.138,3184.395,3196.705,3208.858,3220.712,3232.175,3243.201,3253.713,3263.654,3273.002,3281.72,3289.796,3297.303,3304.325,3310.931,3317.188,3323.134,3328.814,3334.274,3339.563,3344.783,3350.04,3355.463,3361.214,3367.489
Medium variant,422,3435.746,3409.65,3369.956,3322.716,3275.295,3233.331,3199.618,3174.2,3156.389,3144.19,3136.066,3132.331,3133.642,3139.073,3147.334,3157.341,3168.736,3181.287,3194.239,3206.771,3218.249,3228.245,3236.696,3243.853,3250.213,3256.143,3261.659,3266.584,3270.958,3274.816,3278.172,3281.059,3283.476,3285.424,3286.896,3287.881,3288.375,3288.397,3287.899,3286.858,3285.242,3283.055,3280.298,3276.967,3273.054,3268.579,3263.532,3257.937,3251.795,3245.149,3238.016,3230.408,3222.34,3213.853,3204.973,3195.738,3186.156,3176.258,3166.045,3155.549,3144.787,3133.776,3122.521,3111.007,3099.243,3087.23,3074.959,3062.441,3049.686,3036.705,3023.501,3010.072,2996.444,2982.614,2968.6,2954.425,2940.074,2925.599,2910.977,2896.242,2881.4
Medium variant,512,3370.23,3443.477,3503.227,3552.974,3597.292,3639.626,3681.69,3723.243,3763.422,3800.433,3833.113,3861.541,3886.738,3909.611,3931.305,3952.719,3974.244,3995.856,4017.425,4038.659,4059.352,4079.503,4099.326,4119.096,4139.155,4159.717,4180.891,4202.496,4224.192,4245.464,4265.934,4285.44,4304.014,4321.556,4338.001,4353.318,4367.422,4380.246,4391.749,4401.886,4410.647,4418.011,4423.96,4428.541,4431.776,4433.698,4434.35,4433.747,4431.938,4429.006,4425.007,4419.993,4413.996,4407.087,4399.354,4390.852,4381.636,4371.753,4361.217,4350.086,4338.346,4326.082,4313.308,4300.069,4286.384,4272.301,4257.821,4243.014,4227.95,4212.713,4197.381,4182,4166.571,4151.125,4135.645,4120.138,4104.618,4089.091,4073.587,4058.15,4042.816
Medium variant,634,2165.135,2196.661,2227.901,2258.708,2288.278,2316.069,2342.452,2368.044,2392.795,2416.568,2439.244,2460.91,2481.662,2501.305,2519.596,2536.401,2551.646,2565.484,2578.229,2590.34,2602.142,2613.752,2625.137,2636.242,2646.962,2657.219,2667.035,2676.426,2685.41,2693.949,2702.033,2709.652,2716.816,2723.49,2729.644,2735.266,2740.342,2744.878,2748.886,2752.357,2755.29,2757.706,2759.625,2761.055,2762.049,2762.651,2762.879,2762.741,2762.269,2761.504,2760.472,2759.191,2757.672,2755.948,2754.018,2751.898,2749.587,2747.12,2744.484,2741.669,2738.649,2735.453,2732.1,2728.591,2724.959,2721.208,2717.362,2713.454,2709.514,2705.584,2701.7,2697.91,2694.238,2690.724,2687.394,2684.293,2681.458,2678.937,2676.777,2675.034,2673.782
Medium variant,682,20131.308,20437.084,20702.764,20938.722,21159.529,21376.098,21592.035,21805.476,22015.24,22218.188,22411.98,22597.52,22776.117,22946.198,23105.574,23252.826,23387.311,23509.908,23622.582,23728.129,23828.616,23924.694,24015.923,24101.948,24182.048,24255.657,24322.859,24383.855,24438.288,24485.703,24525.788,24558.474,24583.875,24602.062,24613.192,24617.43,24614.939,24605.935,24590.661,24569.414,24542.533,24510.295,24473.109,24431.598,24386.54,24338.574,24288.098,24235.449,24181.155,24125.751,24069.696,24013.303,23956.761,23900.258,23843.887,23787.726,23731.876,23676.383,23621.177,23566.084,23510.975,23455.801,23400.497,23344.825,23288.5,23231.281,23173.072,23113.811,23053.382,22991.665,22928.579,22864.072,22798.171,22730.883,22662.265,22592.413,22521.384,22449.278,22376.2,22302.257,22227.577
Medium variant,275,2586.971,2648.404,2710.663,2773.509,2836.652,2899.886,2963.046,3026.105,3089.118,3152.249,3215.6,3279.146,3342.798,3406.53,3470.295,3534.041,3597.748,3661.382,3724.913,3788.307,3851.519,3914.504,3977.252,4039.692,4101.81,4163.577,4224.941,4285.869,4346.295,4406.148,4465.368,4523.918,4581.762,4638.896,4695.325,4751.041,4806.023,4860.228,4913.633,4966.173,5017.833,5068.571,5118.376,5167.218,5215.104,5262.025,5307.956,5352.887,5396.767,5439.567,5481.256,5521.812,5561.222,5599.509,5636.686,5672.756,5707.736,5741.597,5774.356,5805.984,5836.498,5865.874,5894.142,5921.288,5947.361,5972.357,5996.294,6019.157,6040.948,6061.632,6081.214,6099.671,6117.001,6133.224,6148.325,6162.306,6175.152,6186.855,6197.416,6206.801,6214.996
Medium variant,760,8760.065,9140.412,9679.915,10313.426,10950.038,11522.079,12006.942,12416.504,12760.012,13059.234,13330.932,13572.573,13777.62,13955.58,14118.897,14277.175,14434.499,14590.936,14747.058,14901.965,15055.038,15207.554,15360.873,15514.286,15666.497,15816.467,15964.042,16109.272,16251.503,16389.92,16523.868,16652.976,16777.018,16895.563,17008.227,17114.716,17214.845,17308.523,17395.679,17476.311,17550.456,17618.168,17679.601,17735.16,17785.319,17830.54,17871.093,17907.232,17939.448,17968.285,17994.216,18017.554,18038.552,18057.553,18074.9,18090.874,18105.663,18119.399,18132.221,18144.243,18155.506,18166.047,18175.809,18184.606,18192.205,18198.347,18202.925,18205.773,18206.541,18204.827,18200.283,18192.654,18181.784,18167.572,18149.915,18128.709,18103.793,18074.972,18042.011,18004.608,17962.446
Medium variant,792,41636.125,41984.498,42231.223,42410.022,42570.062,42748.071,42954.085,43180.56,43425.234,43680.519,43940.43,44207.28,44483.775,44763.997,45039.853,45305.258,45557.853,45798.362,46027.565,46247.423,46459.3,46662.753,46856.698,47041.175,47216.309,47382.127,47538.546,47685.304,47821.921,47947.8,48062.498,48165.816,48257.693,48337.903,48406.224,48462.513,48506.75,48538.973,48559.302,48567.847,48564.821,48550.374,48524.759,48488.45,48442.027,48386.009,48320.751,48246.58,48163.892,48073.098,47974.625,47868.784,47755.958,47636.584,47511.152,47380.074,47243.687,47102.196,46955.806,46804.644,46648.863,46488.661,46324.237,46155.657,45982.97,45806.252,45625.63,45441.256,45253.254,45061.773,44866.92,44668.851,44467.693,44263.61,44056.728,43847.216,43635.223,43420.904,43204.414,42985.923,42765.592
Medium variant,784,6836.349,6888.345,6932.241,6970.756,7008.276,7047.621,7089.938,7133.032,7172.352,7201.681,7216.716,7215.771,7200.744,7175.336,7145.075,7114.074,7083.523,7052.577,7020.992,6987.915,6952.733,6915.736,6877.477,6837.87,6796.791,6754.13,6709.936,6664.294,6617.241,6568.845,6519.138,6468.221,6416.139,6362.923,6308.576,6253.163,6196.755,6139.503,6081.604,6023.302,5964.817,5906.301,5847.871,5789.743,5732.132,5675.245,5619.199,5564.131,5510.199,5457.516,5406.228,5356.413,5308.138,5261.484,5216.508,5173.249,5131.74,5091.973,5053.889,5020.809,4990.055,4959.637,4929.531,4902.946,4879.289,4855.178,4830.779,4806.08,4784.147,4764.252,4743.009,4720.671,4697.4,4676.999,4657.257,4636.855,4616.179,4595.36,4581.671,4565.6,4546.96
Medium variant,887,15024.985,15358.046,15690.895,16023.335,16355.051,16685.797,17015.43,17343.88,17671.081,17996.998,18321.53,18644.483,18965.647,19284.873,19602.051,19916.97,20229.448,20539.111,20845.468,21147.934,21445.978,21739.242,22027.447,22310.201,22587.129,22857.857,23122.034,23379.399,23629.729,23872.877,24108.637,24336.855,24557.26,24769.46,24972.98,25167.477,25352.749,25528.774,25695.669,25853.684,26002.99,26143.646,26275.606,26398.782,26513.058,26618.383,26714.831,26802.57,26881.809,26952.837,27015.926,27071.215,27118.879,27159.24,27192.659,27219.45,27239.837,27253.94,27261.88,27263.74,27259.612,27249.662,27234.026,27212.741,27185.84,27153.368,27115.449,27072.238,27023.877,26970.517,26912.324,26849.464,26782.113,26710.448,26634.657,26554.944,26471.513,26384.615,26294.454,26201.294,26105.395
Medium variant,921,1037597.732,1049325.627,1060915.547,1072330.054,1083524.791,1094465.318,1105129.448,1115512.232,1125618.24,1135461.133,1145049.044,1154378.424,1163436.433,1172211.362,1180688.704,1188857.594,1196713.72,1204257.613,1211489.69,1218412.399,1225028.314,1231336.935,1237339.555,1243043.217,1248457.291,1253589.252,1258441.664,1263015.239,1267313.116,1271338.235,1275092.539,1278578.661,1281796.548,1284742.149,1287409.403,1289794.084,1291895.937,1293717.024,1295258.06,1296520.501,1297505.972,1298217.333,1298656.829,1298825.342,1298723.564,1298353.822,1297720.363,1296830.1,1295691.57,1294315.122,1292710.798,1290886.085,1288849.057,1286611.449,1284186.203,1281585.198,1278817.79,1275892.059,1272816.944,1269601.022,1266252.74,1262779.116,1259187.937,1255488.226,1251689.509,1247799.731,1243826.176,1239772.973,1235640.785,1231428.165,1227135.246,1222764.898,1218322.264,1213813.893,1209246.43,1204625.584,1199955.755,1195239.802,1190479.107,1185673.327,1180820.753
Medium variant,5500,36812.175,37356.029,37878.889,38382.006,38868.13,39339.843,39797.065,40240.164,40672.816,41099.703,41524.58,41948.685,42372.303,42796.791,43223.241,43652.337,44084.581,44519.593,44955.666,45390.336,45821.437,46248.373,46670.573,47085.805,47491.517,47885.77,48267.601,48636.862,48993.551,49337.978,49670.5,49991.014,50299.58,50597.194,50885.154,51164.577,51435.84,51699.186,51955.232,52204.759,52448.276,52686.218,52918.674,53145.427,53366.048,53580.24,53788.032,53989.628,54184.888,54373.743,54556.126,54732.039,54901.58,55064.935,55222.347,55374.007,55519.993,55660.329,55795.27,55925.117,56050.088,56170.171,56285.315,56395.355,56500.095,56599.307,56692.912,56780.734,56862.37,56937.276,57005.056,57065.445,57118.291,57163.579,57201.263,57231.304,57253.571,57267.88,57274.029,57271.656,57260.397
Medium variant,398,9112.939,9222.143,9326.926,9427.394,9523.807,9616.497,9705.509,9791.182,9874.534,9956.86,10039.21,10121.953,10205.19,10289.257,10374.409,10460.794,10548.582,10637.751,10727.996,10818.855,10909.912,11001.04,11092.078,11182.58,11271.998,11359.899,11446.071,11530.398,11612.618,11692.531,11769.965,11844.826,11917.117,11986.973,12054.618,12120.246,12183.917,12245.723,12305.907,12364.796,12422.659,12479.632,12535.777,12591.193,12645.97,12700.178,12753.881,12807.106,12859.858,12912.102,12963.803,13014.959,13065.541,13115.46,13164.593,13212.837,13260.14,13306.436,13351.677,13395.813,13438.797,13480.548,13520.997,13560.029,13597.54,13633.403,13667.552,13699.918,13730.422,13758.982,13785.523,13809.995,13832.309,13852.431,13870.318,13885.917,13899.179,13910.068,13918.554,13924.595,13928.14
Medium variant,417,3227.27,3278.708,3328.129,3375.76,3422.023,3467.272,3511.536,3554.815,3597.328,3639.352,3681.112,3722.707,3764.202,3805.735,3847.44,3889.411,3931.69,3974.277,4017.088,4059.991,4102.853,4145.643,4188.324,4230.745,4272.772,4314.25,4355.111,4395.314,4434.774,4473.419,4511.187,4548.05,4583.962,4618.907,4652.863,4685.823,4717.782,4748.748,4778.782,4807.951,4836.308,4863.898,4890.736,4916.901,4942.46,4967.487,4992.005,5016.051,5039.635,5062.817,5085.597,5107.981,5129.986,5151.599,5172.835,5193.664,5214.092,5234.072,5253.545,5272.412,5290.607,5308.092,5324.843,5340.794,5355.875,5370.04,5383.246,5395.501,5406.813,5417.188,5426.668,5435.237,5442.93,5449.741,5455.677,5460.765,5465.039,5468.531,5471.31,5473.429,5474.978
Medium variant,762,4805.738,4911.14,5014.428,5115.82,5215.823,5314.953,5413.153,5510.538,5607.949,5706.506,5807.064,5909.865,6014.903,6122.458,6232.742,6345.863,6461.893,6580.624,6701.459,6823.536,6946.136,7069.074,7192.207,7314.858,7436.3,7555.979,7673.616,7789.283,7903.303,8016.16,8128.282,8239.724,8350.484,8460.937,8571.496,8682.51,8794.04,8906.081,9018.643,9131.763,9245.361,9359.446,9473.873,9588.154,9701.662,9813.896,9924.657,10033.942,10141.563,10247.391,10351.325,10453.286,10553.238,10651.352,10747.857,10842.937,10936.611,11028.894,11119.916,11209.86,11298.834,11386.862,11473.911,11559.93,11644.856,11728.594,11811.117,11892.32,11971.971,12049.775,12125.479,12198.937,12270.077,12338.887,12405.332,12469.389,12530.978,12589.988,12646.268,12699.604,12749.77
Medium variant,795,2969.31,3011.687,3052.628,3092.107,3130.157,3166.826,3202.099,3236.014,3268.817,3300.784,3332.161,3363.02,3393.402,3423.447,3453.302,3483.083,3512.821,3542.518,3572.123,3601.573,3630.785,3659.725,3688.36,3716.501,3743.925,3770.492,3796.113,3820.737,3844.312,3866.731,3887.94,3907.905,3926.638,3944.16,3960.523,3975.804,3990.015,4003.203,4015.453,4026.905,4037.668,4047.792,4057.304,4066.283,4074.798,4082.894,4090.617,4097.988,4105.019,4111.708,4118.073,4124.112,4129.826,4135.17,4140.087,4144.531,4148.493,4151.965,4154.925,4157.361,4159.256,4160.597,4161.378,4161.595,4161.244,4160.324,4158.844,4156.806,4154.221,4151.094,4147.441,4143.28,4138.631,4133.531,4128.003,4122.078,4115.803,4109.205,4102.346,4095.242,4087.953
Medium variant,860,16696.918,16932.351,17156.778,17370.925,17576.32,17774.295,17964.768,18147.615,18324.188,18496.201,18665.033,18831.14,18994.606,19155.894,19315.348,19473.186,19629.595,19784.423,19937,20086.381,20231.751,20372.891,20509.604,20641.121,20766.522,20885.15,20996.69,21101.13,21198.544,21289.137,21373.126,21450.509,21521.379,21586.217,21645.654,21700.194,21750.086,21795.431,21836.447,21873.344,21906.28,21935.45,21960.984,21982.896,22001.158,22015.785,22026.872,22034.541,22038.813,22039.725,22037.328,22031.701,22022.989,22011.354,21996.975,21980.038,21960.657,21938.962,21915.207,21889.671,21862.594,21834.072,21804.186,21773.007,21740.58,21706.946,21672.153,21636.189,21598.943,21560.237,21519.945,21477.996,21434.344,21388.989,21341.933,21293.155,21242.572,21190.088,21135.551,21078.786,21019.556
Medium variant,5501,1000785.557,1011969.598,1023036.658,1033948.048,1044656.661,1055125.475,1065332.383,1075272.068,1084945.424,1094361.43,1103524.464,1112429.739,1121064.13,1129414.571,1137465.463,1145205.257,1152629.139,1159738.02,1166534.024,1173022.063,1179206.877,1185088.562,1190668.982,1195957.412,1200965.774,1205703.482,1210174.063,1214378.377,1218319.565,1222000.257,1225422.039,1228587.647,1231496.968,1234144.955,1236524.249,1238629.507,1240460.097,1242017.838,1243302.828,1244315.742,1245057.696,1245531.115,1245738.155,1245679.915,1245357.516,1244773.582,1243932.331,1242840.472,1241506.682,1239941.379,1238154.672,1236154.046,1233947.477,1231546.514,1228963.856,1226211.191,1223297.797,1220231.73,1217021.674,1213675.905,1210202.652,1206608.945,1202902.622,1199092.871,1195189.414,1191200.424,1187133.264,1182992.239,1178778.415,1174490.889,1170130.19,1165699.453,1161203.973,1156650.314,1152045.167,1147394.28,1142702.184,1137971.922,1133205.078,1128401.671,1123560.356
Medium variant,4,19976.265,20434.981,20900.542,21370.629,21840.937,22308.331,22772.561,23234.943,23695.674,24155.17,24613.64,25070.887,25526.394,25979.603,26429.846,26876.517,27319.205,27757.638,28191.408,28620.148,29043.466,29461.026,29872.461,30277.283,30674.976,31065.109,31447.316,31821.361,32187.123,32544.597,32893.674,33234.157,33565.757,33888.239,34201.356,34504.862,34798.585,35082.309,35355.755,35618.617,35870.653,36111.681,36341.567,36560.171,36767.342,36962.959,37146.965,37319.334,37480.009,37628.99,37766.272,37891.874,38005.895,38108.542,38200.131,38280.905,38351.049,38410.68,38459.839,38498.553,38526.92,38545.101,38553.376,38552.021,38541.382,38521.777,38493.465,38456.731,38411.948,38359.512,38299.808,38233.156,38159.87,38080.223,37994.477,37902.92,37805.856,37703.619,37596.553,37485.029,37369.44
Medium variant,50,83259.108,84031.706,84788.982,85528.484,86247.411,86943.549,87615.346,88262.23,88884.241,89481.968,90055.682,90605.085,91129.315,91627.486,92098.534,92541.73,92956.683,93343.514,93702.64,94034.736,94340.344,94619.556,94872.36,95099.138,95300.345,95476.33,95627.419,95753.709,95854.964,95930.793,95981.003,96005.699,96005.302,95980.32,95931.403,95859.138,95763.936,95646.105,95505.951,95343.782,95159.946,94954.847,94729.032,94483.131,94217.848,93933.843,93631.603,93311.583,92974.399,92620.653,92250.914,91865.677,91465.3,91050.096,90620.286,90176.13,89717.999,89246.273,88761.223,88263.081,87752.144,87228.826,86693.56,86146.522,85587.894,85017.959,84437.123,83846.035,83245.578,82636.774,82020.573,81397.722,80768.82,80134.411,79495.015,78851.24,78203.778,77553.46,76901.234,76248.146,75595.373
