Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,368,19864.725,20333.646,20817.148,21310.927,21807.388,22301.103,22791.489,23281.161,23771.488,24264.687,24762.309,25264.569,25770.751,26280.408,26792.784,27307.245,27823.589,28341.692,28861.089,29381.224,29901.64,30421.975,30941.957,31461.267,31979.625,32496.746,33012.325,33526.11,34037.855,34547.334,35054.308,35558.545,36059.85,36558.076,37053.139,37544.908,38033.219,38517.854,38998.564,39475.093,39947.198,40414.691,40877.396,41335.161,41787.805,42235.198,42677.136,43113.447,43543.996,43968.664,44387.307,44799.777,45205.892,45605.381,45997.951,46383.358,46761.407,47131.998,47495.018,47850.39,48198.05,48537.908,48869.853,49193.694,49509.226,49816.294,50114.8,50404.762,50686.296,50959.618,51224.868,51482.094,51731.277,51972.33,52205.178,52429.776,52646.115,52854.264,53054.315,53246.444,53430.853
Medium variant,376,4347.424,4411.769,4475.523,4538.826,4601.948,4665.081,4728.253,4791.415,4854.634,4917.999,4981.577,5045.396,5109.476,5173.82,5238.426,5303.275,5368.371,5433.714,5499.319,5565.207,5631.373,5697.795,5764.435,5831.244,5898.144,5965.055,6031.939,6098.752,6165.425,6231.874,6298.019,6363.831,6429.264,6494.25,6558.73,6622.652,6685.994,6748.738,6810.871,6872.41,6933.357,6993.737,7053.513,7112.731,7171.413,7229.568,7287.212,7344.363,7401.097,7457.503,7513.64,7569.546,7625.196,7680.58,7735.685,7790.485,7844.953,7899.087,7952.858,8006.206,8059.092,8111.502,8163.39,8214.682,8265.311,8315.211,8364.349,8412.69,8460.18,8506.77,8552.434,8597.136,8640.844,8683.548,8725.244,8765.912,8805.533,8844.118,8881.665,8918.149,8953.571
Medium variant,400,5037.161,5067.637,5080.684,5083.14,5083.722,5089.134,5102.249,5122.969,5151.186,5185.558,5225.055,5270.203,5321.663,5378.43,5439.068,5502.344,5567.889,5635.361,5703.557,5771.05,5836.762,5900.036,5960.758,6019.031,6075.255,6129.699,6182.263,6232.736,6281.165,6327.643,6372.239,6414.978,6455.886,6495.064,6532.65,6568.756,6603.419,6636.654,6668.491,6698.936,6728.012,6755.732,6782.094,6807.075,6830.611,6852.659,6873.205,6892.259,6909.798,6925.816,6940.309,6953.265,6964.696,6974.567,6982.887,6989.649,6994.841,6998.51,7000.649,7001.278,7000.433,6998.132,6994.402,6989.287,6982.844,6975.11,6966.122,6955.923,6944.584,6932.148,6918.714,6904.291,6888.949,6872.687,6855.561,6837.585,6818.798,6799.237,6778.945,6757.973,6736.375
Medium variant,414,1656.117,1674.247,1697.066,1723.089,1749.644,1774.796,1798.405,1821.354,1843.874,1866.418,1889.284,1912.469,1935.791,1959.217,1982.67,2006.073,2029.385,2052.569,2075.523,2098.14,2120.314,2142.001,2163.143,2183.578,2203.136,2221.687,2239.185,2255.636,2271.039,2285.446,2298.895,2311.409,2323.035,2333.874,2344.057,2353.704,2362.889,2371.691,2380.246,2388.708,2397.202,2405.808,2414.601,2423.663,2433.079,2442.936,2453.282,2464.121,2475.458,2487.265,2499.524,2512.223,2525.315,2538.752,2552.424,2566.264,2580.204,2594.221,2608.168,2621.933,2635.416,2648.562,2661.333,2673.668,2685.524,2696.849,2707.633,2717.873,2727.605,2736.878,2745.756,2754.268,2762.447,2770.322,2777.923,2785.288,2792.499,2799.621,2806.744,2813.992,2821.494
Medium variant,422,3389.696,3359.501,3314.891,3262.4,3210.041,3163.914,3127.038,3099.435,3080.277,3067.304,3058.776,3055,3056.712,3062.966,3072.479,3084.168,3097.632,3112.612,3128.269,3143.682,3158.148,3171.193,3182.719,3193,3202.549,3211.727,3220.52,3228.739,3236.386,3243.469,3249.99,3255.938,3261.297,3266.035,3270.086,3273.392,3275.951,3277.73,3278.684,3278.757,3277.894,3276.083,3273.335,3269.65,3265.034,3259.517,3253.103,3245.827,3237.73,3228.87,3219.309,3209.087,3198.239,3186.835,3174.947,3162.622,3149.913,3136.883,3123.572,3110.039,3096.352,3082.54,3068.647,3054.697,3040.724,3026.748,3012.785,2998.886,2985.037,2971.263,2957.569,2943.964,2930.454,2917.046,2903.751,2890.552,2877.451,2864.441,2851.509,2838.641,2825.809
Medium variant,512,1736.392,1779.899,1820.773,1859.514,1896.871,1933.378,1969.245,2004.371,2038.559,2071.498,2102.97,2132.993,2161.769,2189.606,2216.9,2243.965,2270.932,2297.811,2324.641,2351.384,2378.061,2404.71,2431.353,2458.093,2485.021,2512.187,2539.613,2567.221,2594.871,2622.36,2649.517,2676.269,2702.583,2728.359,2753.489,2777.905,2801.54,2824.355,2846.285,2867.307,2887.389,2906.502,2924.632,2941.825,2958.101,2973.507,2988.035,3001.732,3014.656,3026.884,3038.483,3049.492,3059.951,3069.896,3079.399,3088.483,3097.209,3105.581,3113.642,3121.414,3128.942,3136.218,3143.269,3150.106,3156.705,3163.085,3169.239,3175.168,3180.859,3186.321,3191.54,3196.502,3201.187,3205.565,3209.617,3213.311,3216.601,3219.459,3221.855,3223.742,3225.077
Medium variant,634,715.925,733.863,752.014,770.232,788.183,805.64,822.646,839.378,855.818,871.917,887.644,903.018,918.039,932.721,947.034,960.995,974.601,987.872,1000.889,1013.753,1026.547,1039.298,1051.997,1064.622,1077.138,1089.508,1101.746,1113.838,1125.779,1137.531,1149.088,1160.434,1171.571,1182.476,1193.143,1203.583,1213.759,1223.685,1233.366,1242.795,1251.99,1260.941,1269.65,1278.128,1286.359,1294.352,1302.126,1309.664,1316.991,1324.109,1331.027,1337.765,1344.311,1350.683,1356.879,1362.913,1368.793,1374.524,1380.112,1385.56,1390.849,1396.019,1401.057,1406.012,1410.89,1415.731,1420.532,1425.309,1430.082,1434.852,1439.634,1444.433,1449.268,1454.12,1459.005,1463.909,1468.83,1473.765,1478.713,1483.671,1488.626
Medium variant,682,14682.559,14903.596,15142.149,15390.7,15637.204,15872.824,16096.021,16309.843,16515.413,16715.01,16910.356,17101.368,17287.372,17468.859,17646.426,17820.55,17991.413,18159.058,18323.679,18485.443,18644.413,18800.57,18953.815,19103.871,19250.446,19393.175,19531.917,19666.349,19795.804,19919.476,20036.696,20147.134,20250.669,20346.973,20435.782,20516.908,20590.252,20655.814,20713.606,20763.691,20806.239,20841.361,20869.349,20890.665,20905.897,20915.613,20920.154,20919.87,20915.416,20907.513,20896.769,20883.58,20868.25,20851.145,20832.592,20812.877,20792.235,20770.843,20748.84,20726.274,20703.201,20679.685,20655.735,20631.251,20606.047,20579.983,20552.99,20524.997,20495.808,20465.2,20432.973,20398.991,20363.182,20325.493,20285.884,20244.311,20200.694,20154.932,20106.911,20056.472,20003.435
Medium variant,275,2514.445,2574.352,2634.882,2695.854,2757.11,2818.529,2879.957,2941.354,3002.779,3064.344,3126.124,3188.111,3250.244,3312.459,3374.738,3437.038,3499.323,3561.571,3623.75,3685.808,3747.712,3809.425,3870.913,3932.139,3993.08,4053.696,4113.958,4173.827,4233.23,4292.111,4350.409,4408.071,4465.077,4521.415,4577.09,4632.075,4686.357,4739.893,4792.656,4844.587,4895.646,4945.817,4995.067,5043.376,5090.731,5137.108,5182.492,5226.86,5270.164,5312.367,5353.427,5393.315,5432.033,5469.567,5505.935,5541.141,5575.158,5607.999,5639.662,5670.125,5699.402,5727.482,5754.378,5780.123,5804.729,5828.228,5850.637,5871.957,5892.195,5911.375,5929.486,5946.539,5962.554,5977.513,5991.445,6004.332,6016.18,6026.994,6036.784,6045.518,6053.222
Medium variant,760,8740.592,9135.292,9684.892,10324.858,10965.445,11539.899,12025.667,12434.605,12776.675,13074.536,13345.636,13587.781,13794.407,13974.819,14141.059,14302.423,14463.012,14623.002,14782.862,14941.508,15098.24,15254.269,15410.99,15567.752,15723.409,15877.013,16028.421,16177.674,16324.088,16466.904,16605.457,16739.372,16868.406,16992.109,17110.06,17221.909,17327.438,17426.522,17519.04,17604.912,17684.134,17756.7,17822.727,17882.473,17936.306,17984.553,18027.465,18065.272,18098.393,18127.303,18152.431,18174.098,18192.586,18208.299,18221.66,18233.046,18242.725,18250.916,18257.878,18263.88,18269.111,18273.691,18277.691,18281.229,18284.377,18287.162,18289.577,18291.493,18292.627,18292.591,18291.048,18287.732,18282.462,18275.052,18265.338,18253.073,18237.996,18219.699,18197.748,18171.638,18140.732
Medium variant,792,42702.942,43058.238,43330.753,43547.238,43746.396,43957.151,44187.717,44432.393,44689.398,44952.66,45217.355,45485.282,45758.594,46032.635,46301.044,46558.985,46804.627,47038.381,47260.367,47471.461,47672.285,47862.331,48040.855,48208.093,48364.436,48510.198,48645.361,48769.766,48883.291,48985.764,49077.067,49157.204,49226.2,49284.003,49330.541,49365.821,49389.911,49402.914,49404.881,49395.837,49375.899,49345.216,49304.082,49252.903,49192.172,49122.353,49043.791,48956.801,48861.809,48759.277,48649.644,48533.256,48410.489,48281.784,48147.661,48008.524,47864.72,47716.487,47564.096,47407.776,47247.73,47084.163,46917.247,46747.067,46573.655,46397.075,46217.419,46034.786,45849.194,45660.596,45468.993,45274.419,45076.968,44876.742,44673.858,44468.415,44260.501,44050.161,43837.446,43622.345,43404.87
Medium variant,784,3054.051,3102.738,3149.541,3194.394,3236.726,3276.237,3313.198,3348.237,3381.599,3413.571,3444.36,3474.202,3503.181,3531.153,3557.924,3583.323,3607.366,3630.253,3652.307,3673.976,3695.581,3717.248,3738.94,3760.606,3782.156,3803.48,3824.584,3845.5,3866.124,3886.374,3906.146,3925.428,3944.188,3962.347,3979.809,3996.509,4012.416,4027.543,4041.954,4055.694,4068.841,4081.431,4093.476,4105.047,4116.189,4126.988,4137.465,4147.694,4157.733,4167.65,4177.513,4187.365,4197.245,4207.223,4217.365,4227.724,4238.334,4249.195,4260.338,4271.748,4283.443,4295.411,4307.641,4320.087,4332.685,4345.385,4358.164,4370.994,4383.822,4396.566,4409.183,4421.642,4433.923,4446.022,4457.947,4469.704,4481.284,4492.679,4503.886,4514.873,4525.631
Medium variant,887,14800.983,15132.593,15463.971,15794.905,16125.145,16454.502,16782.773,17109.927,17435.995,17761.127,18085.365,18408.595,18730.569,19050.984,19369.48,19685.707,19999.42,20310.404,20618.367,20923.013,21224.045,21521.197,21814.197,22102.713,22386.378,22664.883,22937.924,23205.244,23466.693,23722.125,23971.375,24214.282,24450.56,24679.776,24901.431,25115.127,25320.624,25517.83,25706.773,25887.556,26060.233,26224.796,26381.132,26529.073,26668.431,26799.086,26921.042,27034.416,27139.374,27236.115,27324.868,27405.748,27478.891,27544.578,27603.163,27654.939,27700.082,27738.717,27770.995,27797.069,27817.069,27831.138,27839.376,27841.833,27838.517,27829.467,27814.772,27794.55,27768.829,27737.664,27701.11,27659.263,27612.215,27560.138,27503.147,27441.387,27375.016,27304.151,27228.934,27149.484,27065.925
Medium variant,921,977110.799,988373.391,999473.292,1010406.679,1021173.529,1031771.552,1042193.036,1052427.26,1062465.83,1072299.943,1081921.099,1091323.527,1100500.365,1109440.957,1118133.491,1126568.678,1134740.324,1142646.151,1150285.674,1157660.62,1164772.042,1171618.377,1178197.711,1184510.798,1190559.031,1196343.705,1201863.731,1207118.954,1212111.971,1216846.381,1221324.279,1225546.789,1229511.675,1233213.105,1236643.223,1239796.145,1242669.804,1245265.211,1247583.38,1249626.546,1251396.503,1252895.209,1254122.619,1255076.309,1255752.734,1256150.755,1256272.885,1256124.894,1255713.439,1255046.818,1254133.477,1252979.228,1251591.348,1249981.96,1248165.087,1246153.134,1243955.578,1241579.335,1239031.216,1236317.152,1233443.576,1230416.827,1227245.251,1223939.922,1220512.944,1216974.441,1213331.856,1209588.951,1205746.961,1201805.002,1197763.482,1193624.932,1189393.955,1185075.976,1180676.47,1176199.74,1171648.767,1167024.918,1162327.818,1157555.577,1152704.594
Medium variant,5500,37526.751,38070.599,38595.911,39103.724,39596.432,40076.179,40542.871,40996.801,41441.354,41880.867,42318.72,42756.044,43192.926,43630.375,44069.178,44509.703,44952.326,45396.61,45840.755,46282.241,46718.886,47150.057,47575.207,47992.377,48399.328,48794.387,49176.654,49546.063,49902.693,50247.062,50579.645,50900.362,51209.317,51507.522,51796.366,52076.932,52349.611,52614.518,52872.197,53123.115,53367.704,53606.221,53838.699,54064.689,54283.523,54494.717,54698.236,54894.138,55082.199,55262.058,55433.534,55596.595,55751.459,55898.362,56037.729,56169.922,56295.119,56413.517,56525.751,56632.58,56734.591,56831.994,56924.815,57013.335,57097.711,57178.093,57254.429,57326.597,57394.088,57456.221,57512.456,57562.34,57605.558,57641.839,57670.888,57692.319,57705.611,57710.144,57705.126,57689.627,57662.573
Medium variant,398,9663.768,9772.815,9878.112,9979.618,10077.296,10171.248,10261.495,10348.41,10432.972,10516.437,10599.809,10683.427,10767.317,10851.723,10936.815,11022.661,11109.383,11196.938,11284.972,11372.974,11460.491,11547.38,11633.507,11718.463,11801.766,11883.051,11962.109,12038.88,12113.188,12184.942,12254.071,12320.518,12384.296,12445.583,12504.628,12561.663,12616.762,12669.987,12721.574,12771.759,12820.776,12868.72,12915.664,12961.656,13006.734,13050.929,13094.294,13136.858,13178.593,13219.391,13259.199,13298.043,13335.932,13372.82,13408.691,13443.517,13477.288,13510.025,13541.822,13572.793,13603.025,13632.515,13661.249,13689.268,13716.612,13743.302,13769.286,13794.506,13818.855,13842.193,13864.384,13885.306,13904.809,13922.77,13939.034,13953.432,13965.77,13975.818,13983.342,13988.055,13989.675
Medium variant,417,3296.921,3349.639,3400.141,3448.757,3496.075,3542.557,3588.274,3633.152,3677.41,3721.295,3764.994,3808.607,3852.183,3895.814,3939.548,3983.442,4027.519,4071.767,4116.072,4160.289,4204.285,4247.998,4291.409,4334.384,4376.776,4418.498,4459.46,4499.633,4538.958,4577.398,4614.911,4651.465,4687.054,4721.686,4755.38,4788.165,4820.05,4851.041,4881.176,4910.497,4939.059,4966.875,4993.953,5020.321,5045.987,5070.987,5095.319,5118.985,5142.004,5164.377,5186.097,5207.158,5227.576,5247.34,5266.435,5284.852,5302.59,5319.641,5336,5351.676,5366.663,5380.963,5394.55,5407.444,5419.603,5431.049,5441.743,5451.71,5460.917,5469.352,5477.02,5483.901,5489.998,5495.296,5499.809,5503.512,5506.422,5508.527,5509.822,5510.306,5509.96
Medium variant,762,4731.904,4838.485,4943.04,5045.812,5147.359,5248.21,5348.301,5447.697,5547.18,5647.785,5750.301,5854.95,5961.72,6070.849,6182.518,6296.812,6413.775,6533.224,6654.561,6776.966,6899.742,7022.716,7145.743,7268.193,7389.384,7508.816,7626.229,7741.678,7855.474,7968.093,8079.964,8191.122,8301.574,8411.667,8521.831,8632.385,8743.402,8854.846,8966.735,9079.071,9191.78,9304.848,9418.132,9531.127,9643.215,9753.892,9862.977,9970.416,10076.036,10179.681,10281.249,10380.624,10477.827,10572.989,10666.32,10758.036,10848.154,10936.682,11023.825,11109.806,11194.784,11278.818,11361.865,11443.922,11524.943,11604.884,11683.701,11761.312,11837.496,11911.98,11984.516,12054.944,12123.179,12189.151,12252.798,12314.044,12372.752,12428.765,12481.863,12531.795,12578.256
Medium variant,795,3061.877,3106.246,3149.319,3191.087,3231.562,3270.768,3308.694,3345.38,3381.021,3415.89,3450.199,3484.015,3517.371,3550.393,3583.215,3615.923,3648.562,3681.125,3713.561,3745.794,3777.738,3809.375,3840.644,3871.398,3901.44,3930.616,3958.847,3986.102,4012.309,4037.411,4061.336,4084.075,4105.611,4125.963,4145.194,4163.339,4180.409,4196.432,4211.512,4225.735,4239.207,4251.972,4264.054,4275.519,4286.414,4296.795,4306.69,4316.112,4325.071,4333.574,4341.605,4349.18,4356.3,4362.93,4369.044,4374.576,4379.556,4383.976,4387.83,4391.132,4393.91,4396.139,4397.835,4398.989,4399.61,4399.701,4399.257,4398.283,4396.766,4394.669,4392.012,4388.765,4384.937,4380.531,4375.547,4369.982,4363.839,4357.123,4349.816,4341.913,4333.396
Medium variant,860,16772.281,17003.414,17225.299,17438.45,17644.14,17843.396,18036.107,18222.162,18402.771,18579.46,18753.417,18925.045,19094.335,19261.596,19427.082,19590.865,19753.087,19913.556,20071.589,20226.218,20376.63,20522.588,20663.904,20799.939,20929.962,21053.406,21170.009,21279.77,21382.764,21479.218,21569.363,21653.182,21730.782,21802.623,21869.333,21931.38,21988.988,22042.212,22091.2,22136.053,22176.882,22213.806,22246.896,22276.066,22301.173,22322.114,22338.956,22351.767,22360.495,22365.035,22365.384,22361.59,22353.824,22342.283,22327.239,22308.941,22287.531,22263.193,22236.274,22207.173,22176.209,22143.559,22109.316,22073.712,22036.943,21999.157,21960.442,21920.786,21880.054,21838.027,21794.524,21749.424,21702.635,21654.091,21603.7,21551.349,21496.828,21439.911,21380.283,21317.558,21251.286
Medium variant,5501,939584.048,950302.792,960877.381,971302.955,981577.097,991695.373,1001650.165,1011430.459,1021024.476,1030419.076,1039602.379,1048567.483,1057307.439,1065810.582,1074064.313,1082058.975,1089787.998,1097249.541,1104444.919,1111378.379,1118053.156,1124468.32,1130622.504,1136518.421,1142159.703,1147549.318,1152687.077,1157572.891,1162209.278,1166599.319,1170744.634,1174646.427,1178302.358,1181705.583,1184846.857,1187719.213,1190320.193,1192650.693,1194711.183,1196503.431,1198028.799,1199288.988,1200283.92,1201011.62,1201469.211,1201656.038,1201574.649,1201230.756,1200631.24,1199784.76,1198699.943,1197382.633,1195839.889,1194083.598,1192127.358,1189983.212,1187660.459,1185165.818,1182505.465,1179684.572,1176708.985,1173584.833,1170320.436,1166926.587,1163415.233,1159796.348,1156077.427,1152262.354,1148352.873,1144348.781,1140251.026,1136062.592,1131788.397,1127434.137,1123005.582,1118507.421,1113943.156,1109314.774,1104622.692,1099865.95,1095042.021
Medium variant,4,18952.076,19400.447,19853.843,20310.603,20767.777,21223.192,21676.545,22128.617,22579.631,23029.995,23479.936,23929.303,24377.614,24824.382,25268.993,25710.898,26149.735,26585.279,27017.135,27445.009,27868.542,28287.454,28701.386,29109.927,29512.59,29908.999,30298.803,30681.797,31057.897,31427.085,31789.302,32144.341,32491.936,32831.822,33163.714,33487.336,33802.492,34108.964,34406.523,34694.959,34974.041,35243.579,35503.374,35753.234,35992.952,36222.328,36441.231,36649.504,36847.003,37033.587,37209.132,37373.572,37526.832,37668.781,37799.34,37918.438,38026.065,38122.25,38207.102,38280.746,38343.309,38394.91,38435.674,38465.741,38485.284,38494.485,38493.545,38482.683,38462.146,38432.209,38393.168,38345.293,38288.875,38224.203,38151.583,38071.343,37983.823,37889.393,37788.419,37681.331,37568.521
Medium variant,50,81430.275,82271.788,83096.698,83903.313,84690.033,85455.525,86198.42,86917.934,87614.088,88287.432,88938.188,89566.047,90170.228,90749.933,91304.229,91832.402,92333.994,92808.955,93257.446,93679.845,94076.384,94446.893,94791.097,95108.998,95400.636,95665.947,95904.933,96117.316,96302.342,96459.056,96586.776,96685.292,96754.723,96795.13,96806.67,96789.564,96743.947,96670.028,96568.205,96438.977,96282.834,96100.228,95891.605,95657.529,95398.62,95115.496,94808.756,94479.038,94127.094,93753.737,93359.734,92945.857,92512.799,92061.265,91591.942,91105.581,90602.91,90084.757,89552.025,89005.68,88446.63,87875.728,87293.723,86701.389,86099.456,85488.67,84869.78,84243.592,83611.017,82973.008,82330.451,81684.086,81034.603,80382.591,79728.624,79073.277,78417.153,77760.867,77105.064,76450.428,75797.645
Medium variant,64,361.525,364.949,368.326,371.636,374.838,377.91,380.844,383.638,386.286,388.803,391.179,393.421,395.519,397.482,399.296,400.994,402.545,403.967,405.263,406.453,407.545,408.528,409.415,410.208,410.907,411.525,412.036,412.479,412.814,413.062,413.21,413.253,413.189,413.021,412.732,412.315,411.778,411.112,410.318,409.398,408.343,407.166,405.859,404.422,402.86,401.167,399.344,397.4,395.343,393.174,390.894,388.514,386.034,383.463,380.796,378.055,375.232,372.338,369.37,366.349,363.264,360.135,356.96,353.742,350.484,347.187,343.867,340.521,337.145,333.754,330.366,326.968,323.567,320.168,316.77,313.374,309.981,306.605,303.229,299.871,296.529
