Variant,Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estimates,231,18128.034,18466.969,18819.698,19184.296,19560.014,19947.292,20347.812,20764.45,21201.036,21661.996,22151.278,22671.191,23221.389,23798.43,24397.022,25013.626,25641.044,26280.132,26944.39,27652.709,28415.077,29248.643,30140.804,31036.662,31861.352,32566.854,33128.149,33577.242,33993.301,34487.799,35141.712,35984.528,36995.248,38142.674,39374.348,40652.141,41965.693,43329.231,44757.203,46272.299,47887.865,49609.969,51423.585,53295.566,55180.998,57047.908,58883.53,60697.443,62507.724,64343.013,66224.804,68159.423,70142.091,72170.584,74239.505,76346.311,78489.206,80674.348,82916.235,85233.913,87639.964,90139.929,92726.985,95385.798,98094.265,100835.458,103603.462,106399.924,109224.414,112078.73,114963.588
Estimates,404,6076.758,6242.098,6415.961,6598.17,6788.707,6987.658,7195.226,7411.765,7637.713,7873.623,8120.08,8377.696,8647.011,8928.511,9222.692,9530.173,9851.444,10187.478,10539.894,10910.675,11301.394,11713.048,12146.068,12600.797,13077.341,13575.907,14096.263,14638.89,15205.374,15797.776,16417.197,17063.876,17736.326,18431.761,19146.4,19877.083,20622.56,21382.112,22153.676,22935.092,23724.579,24521.703,25326.078,26136.216,26950.513,27768.296,28589.451,29415.659,30250.488,31098.757,31964.557,32848.564,33751.739,34678.779,35635.271,36624.895,37649.033,38705.932,39791.981,40901.792,42030.676,43178.274,44343.467,45519.981,46700.055,47878.336,49051.534,50221.142,51392.565,52573.973,53771.296
Estimates,450,4083.554,4168.386,4256.77,4348.72,4444.288,4543.542,4646.576,4753.523,4864.524,4979.753,5099.373,5223.568,5352.503,5486.319,5625.164,5769.218,5918.595,6073.526,6234.465,6401.921,6576.305,6757.85,6946.62,7142.627,7345.78,7556.026,7773.449,7998.164,8230.218,8469.672,8716.553,8971.345,9234.129,9504.281,9780.872,10063.495,10352.12,10647.754,10952.395,11268.658,11598.633,11942.819,12301.336,12675.46,13066.543,13475.4,13902.688,14347.854,14808.791,15282.521,15766.806,16260.932,16765.117,17279.141,17802.997,18336.724,18880.269,19433.53,19996.473,20569.117,21151.64,21743.967,22346.645,22961.255,23589.888,24234.088,24894.37,25570.512,26262.313,26969.307,27691.018
Estimates,454,2953.871,3011.787,3072.386,3135.684,3201.716,3270.548,3342.246,3416.922,3494.682,3575.664,3659.984,3747.753,3839.043,3933.908,4032.371,4134.46,4240.429,4350.452,4464.423,4582.198,4703.782,4829.09,4958.549,5093.363,5235.073,5384.795,5545.651,5717.953,5896.865,6075.495,6250.44,6412.384,6565.985,6737.924,6964.607,7268.267,7666.391,8141.146,8636.69,9075.572,9404.5,9600.355,9685.973,9710.331,9745.69,9844.415,10022.789,10264.906,10552.338,10854.322,11148.758,11432,11713.664,12000.181,12301.838,12625.952,12973.699,13341.806,13727.89,14128.155,14539.612,14962.115,15396.015,15839.286,16289.552,16745.303,17205.261,17670.196,18143.217,18628.747,19129.952
Estimates,480,493.255,506.433,521.188,537.047,553.626,570.648,587.952,605.487,623.276,641.428,660.023,679.045,698.303,717.415,735.86,753.285,769.553,784.78,799.136,812.946,826.441,839.598,852.4,865.169,878.355,892.211,906.929,922.32,937.821,952.588,966.031,978.069,988.892,998.631,1007.501,1015.762,1023.279,1030.178,1037.26,1045.592,1055.868,1068.439,1082.956,1098.592,1114.137,1128.673,1141.948,1154.14,1165.283,1175.574,1185.145,1193.917,1201.812,1208.994,1215.677,1222.003,1228.089,1233.889,1239.262,1243.991,1247.955,1251.08,1253.488,1255.452,1257.355,1259.456,1261.865,1264.499,1267.185,1269.668,1271.768
Estimates,175,15.141,15.728,16.443,17.249,18.094,18.985,19.901,20.84,21.832,22.882,24.015,25.241,26.535,27.879,29.219,30.526,31.783,33.01,34.251,35.554,36.969,38.513,40.196,41.955,43.734,45.483,47.186,48.892,50.698,52.746,55.137,57.907,61.039,64.491,68.201,72.104,76.184,80.448,84.946,89.707,94.784,100.166,105.827,111.643,117.462,123.181,128.758,134.216,139.579,144.94,150.331,155.754,161.205,166.721,172.339,178.098,184.031,190.096,196.274,202.499,208.718,214.928,221.142,227.378,233.654,240.02,246.45,252.957,259.531,266.15,272.815
Estimates,508,5958.97,6059.439,6165.048,6275.233,6389.682,6508.398,6631.681,6760.101,6894.494,7035.802,7184.869,7342.111,7507.303,7679.458,7857.104,8039.215,8225.921,8417.702,8614.447,8816.057,9022.741,9232.655,9446.24,9668.657,9906.965,10165.215,10443.953,10738.533,11041.204,11341.402,11630.194,11913.088,12189.824,12439.762,12636.116,12764.387,12808.558,12786.349,12758.008,12805.946,12987.292,13328.032,13806.001,14370.946,14948.048,15483.286,15960.442,16397.183,16813.949,17244.188,17711.927,18221.888,18764.155,19331.1,19910.552,20493.925,21080.11,21673.316,22276.596,22894.71,23531.574,24187.494,24862.664,25560.755,26286.191,27042.002,27829.938,28649.018,29496.004,30366.036,31255.435
Estimates,638,248.11,259.295,268.486,276.526,284.08,291.658,299.571,307.979,316.879,326.167,335.693,345.405,355.429,366.078,377.791,390.775,405.29,420.988,436.69,450.74,462.025,470.119,475.473,478.91,481.689,484.777,488.349,492.286,496.911,502.5,509.265,517.413,526.949,537.4,548.141,558.699,568.917,578.938,588.986,599.454,610.582,622.418,634.793,647.588,660.563,673.541,686.463,699.299,711.992,724.484,736.71,748.658,760.258,771.384,781.864,791.598,800.54,808.73,816.318,823.522,830.519,837.335,843.984,850.514,856.961,863.363,869.743,876.134,882.526,888.927,895.312
Estimates,646,2186.185,2251.13,2314.186,2379.692,2450.358,2527.294,2609.862,2695.828,2781.612,2862.792,2935.582,2998.325,3052.936,3105.419,3164.263,3235.531,3321.679,3420.895,3529.843,3643.237,3757.358,3871.439,3987.224,4106.407,4231.578,4364.706,4506.109,4655.383,4812.872,4978.817,5153.312,5329.252,5504.842,5690.98,5902.843,6146.891,6443.751,6779.983,7088.191,7276.985,7288.882,7083.935,6702.244,6263.757,5936.261,5836.495,6013.107,6419.901,6962.802,7501.234,7933.681,8231.156,8427.06,8557.161,8680.524,8840.215,9043.337,9273.757,9524.534,9782.77,10039.338,10293.331,10549.673,10811.538,11083.63,11369.071,11668.827,11980.961,12301.97,12626.95,12952.218
Estimates,690,36.325,36.901,37.468,38.005,38.504,38.955,39.397,39.838,40.327,40.903,41.603,42.462,43.457,44.551,45.678,46.782,47.865,48.921,49.994,51.131,52.368,53.71,55.127,56.606,58.1,59.585,61.043,62.477,63.848,65.111,66.244,67.247,68.122,68.844,69.396,69.775,69.939,69.946,69.932,70.089,70.57,71.436,72.655,74.065,75.44,76.649,77.594,78.355,79.064,79.897,80.996,82.414,84.077,85.81,87.393,88.648,89.526,90.088,90.449,90.802,91.264,91.883,92.603,93.395,94.215,94.978,95.71,96.418,97.096,97.739,98.347
Estimates,706,2264.082,2307.682,2351.947,2397.183,2443.651,2491.542,2541.016,2592.159,2645.025,2699.617,2755.972,2814.118,2874.218,2936.477,3001.158,3068.459,3143.648,3227.841,3312.742,3386.738,3444.568,3472.367,3479.79,3512.623,3632.99,3880.292,4278.973,4802.141,5375.017,5892.755,6281.134,6511.113,6608.044,6618.588,6614.715,6648.627,6736.748,6862.273,7005.234,7133.258,7225.092,7274.03,7295.384,7315.865,7372.598,7491.637,7682.686,7936.127,8235.064,8553.601,8872.254,9186.725,9501.342,9815.412,10130.243,10446.863,10763.905,11080.121,11397.188,11717.692,12043.883,12376.301,12715.503,13063.701,13423.568,13797.201,14185.636,14589.179,15008.226,15442.905,15893.222
Estimates,728,2482.301,2501.578,2525.209,2552.937,2584.512,2619.712,2658.302,2700.075,2744.839,2792.443,2842.724,2895.605,2951.043,3009.062,3069.739,3133.15,3199.343,3268.405,3340.422,3415.576,3494.004,3575.9,3661.44,3750.782,3844.104,3941.618,4041.791,4144.554,4253.083,4371.714,4502.604,4646.489,4799.434,4953.151,5096.482,5220.747,5328.164,5419.809,5485.282,5511.579,5492.623,5420.171,5305.457,5185.699,5111.365,5118.083,5221.926,5411.655,5661.942,5933.882,6199.394,6447.793,6688.226,6935.676,7213.351,7535.932,7907.406,8315.139,8736.939,9142.259,9508.364,9830.699,10113.649,10355.035,10554.88,10715.658,10832.518,10910.763,10975.927,11062.113,11193.725
Estimates,800,5158.19,5307.725,5452.859,5596.317,5740.774,5888.793,6042.923,6205.631,6379.222,6565.84,6767.095,6983.818,7215.796,7461.634,7719.104,7986.066,8263.439,8550.443,8841.153,9127.857,9405.6,9671.86,9929.636,10186.455,10453.037,10737.403,11042.974,11368.615,11712.53,12071.145,12442.334,12825.082,13221.991,13638.729,14082.875,14559.355,15070.302,15612.754,16180.124,16763.042,17354.392,17953.531,18561.674,19175.988,19793.541,20413.152,21032.821,21655.398,22290.78,22952.41,23650.172,24388.968,25167.257,25980.552,26821.297,27684.585,28571.475,29486.338,30431.736,31411.096,32428.167,33476.772,34558.704,35694.519,36911.523,38225.453,39649.166,41166.588,42729.036,44269.594,45741.007
Estimates,834,7649.761,7844.892,8050.975,8267.42,8493.749,8729.662,8974.999,9229.731,9493.998,9768.033,10052.152,10346.697,10651.962,10968.195,11295.681,11634.832,11985.44,12348.189,12725.522,13120.58,13535.481,13971.695,14428.34,14902.263,15388.936,15885.229,16390.159,16905.214,17432.757,17976.222,18538.259,19120.68,19723.322,20344.547,20981.776,21633.796,22296.286,22971.2,23670.808,24411.738,25203.845,26056.594,26961.197,27887.203,28792.639,29649.135,30444.526,31192.857,31924.196,32682.239,33499.18,34385.856,35334.788,36337.782,37379.767,38450.32,39548.663,40681.414,41853.944,43073.834,44346.525,45673.512,47053.03,48483.129,49960.561,51482.633,53049.23,54660.339,56313.438,58005.463,59734.218
Estimates,894,2310.442,2368.604,2431.344,2498.465,2569.748,2644.976,2723.864,2806.164,2891.581,2979.852,3070.776,3164.329,3260.65,3360.104,3463.213,3570.464,3681.955,3797.873,3918.872,4045.74,4179.067,4319.224,4466.174,4619.546,4778.724,4943.283,5112.823,5287.548,5468.262,5656.139,5851.825,6055.366,6265.864,6481.916,6701.54,6923.149,7146.969,7372.837,7598.275,7820.205,8036.845,8246.656,8451.347,8656.486,8869.74,9096.607,9339.733,9597.609,9866.476,10140.561,10415.944,10692.193,10971.698,11256.743,11550.642,11856.247,12173.514,12502.958,12848.53,13215.139,13605.984,14023.203,14465.15,14926.544,15399.788,15879.361,16363.458,16853.599,17351.708,17861.03,18383.955
Estimates,716,2746.852,2832.261,2922.041,3015.656,3112.784,3213.286,3317.281,3425.069,3537.164,3654.173,3776.681,3905.034,4039.201,4178.726,4322.861,4471.177,4623.351,4779.827,4941.906,5111.337,5289.303,5476.982,5673.911,5877.726,6085.074,6293.875,6502.569,6712.827,6929.664,7160.023,7408.624,7675.591,7958.241,8254.747,8562.249,8877.489,9200.149,9527.203,9849.125,10153.852,10432.421,10680.995,10900.502,11092.766,11261.744,11410.714,11541.217,11653.242,11747.072,11822.719,11881.477,11923.914,11954.29,11982.224,12019.912,12076.699,12155.491,12255.922,12379.549,12526.968,12697.723,12894.322,13115.15,13350.373,13586.707,13814.629,14030.331,14236.595,14438.802,14645.468,14862.924
Estimates,911,26453.765,26923.947,27431.035,27966.434,28523.649,29098.315,29688.193,30293.206,30915.063,31556.957,32222.195,32912.93,33628.827,34366.783,35122.192,35893.233,36677.939,37481.852,38319.695,39211.096,40170.656,41202.918,42305.796,43471.663,44688.832,45948.694,47251.731,48601.322,49993.06,51421.843,52885.374,54384.066,55923.46,57512.855,59164.699,60890.064,62683.365,64547.132,66509.032,68604.813,70855.105,73283.542,75871.136,78544.394,81201.899,83775.158,86236.407,88620.038,90996.924,93469.838,96115.539,98955.634,101974.579,105166.975,108515.938,112008.261,115648.275,119442.043,123378.435,127442.34,131622.126,135912.685,140314.585,144828.592,149457.599,154203.219,159064.789,164038.988,169121.879,174308.432,179595.134
Estimates,24,4548.023,4616.51,4713.099,4823.291,4935.939,5043.247,5140.915,5228.01,5306.534,5380.714,5454.933,5531.472,5608.539,5679.458,5735.044,5770.57,5781.214,5774.243,5771.652,5803.254,5890.365,6040.777,6248.552,6496.962,6761.38,7024,7279.509,7533.735,7790.707,8058.067,8341.289,8640.446,8952.95,9278.096,9614.754,9961.997,10320.111,10689.25,11068.05,11454.777,11848.386,12248.901,12657.366,13075.049,13503.747,13945.206,14400.719,14871.57,15359.601,15866.869,16395.473,16945.753,17519.417,18121.479,18758.145,19433.602,20149.901,20905.363,21695.634,22514.281,23356.246,24220.661,25107.931,26015.781,26941.779,27884.381,28842.489,29816.766,30809.787,31825.295,32866.272
Estimates,120,4307.023,4383.966,4462.13,4541.795,4623.276,4706.995,4793.398,4883.01,4976.409,5074.202,5176.918,5285.017,5398.729,5518.104,5643.036,5773.543,5909.882,6052.42,6201.413,6357.092,6519.762,6689.662,6867.178,7052.849,7247.287,7451.054,7664.406,7887.56,8121.084,8365.567,8621.406,8888.535,9166.816,9456.494,9757.841,10070.806,10395.48,10731.064,11075.422,11425.8,11780.088,12137.912,12499.499,12864.09,13230.984,13599.988,13970.813,14344.449,14723.768,15112.592,15513.945,15928.91,16357.602,16800.865,17259.322,17733.41,18223.674,18730.282,19252.666,19789.919,20341.241,20906.388,21485.265,22077.294,22681.852,23298.368,23926.551,24566.073,25216.267,25876.38,26545.863
Estimates,140,1326.652,1341.715,1356.12,1370.517,1385.452,1401.341,1418.481,1437.055,1457.121,1478.677,1501.668,1526.066,1551.91,1579.37,1608.616,1639.706,1673.019,1708.302,1744.194,1778.861,1811.144,1840.518,1867.782,1894.853,1924.388,1958.367,1997.014,2039.919,2087.663,2140.777,2199.356,2264.442,2335.333,2408.317,2478.382,2542.169,2597.761,2646.84,2693.973,2745.734,2806.734,2878.509,2959.236,3046.149,3135.015,3222.656,3308.233,3392.436,3475.492,3558.014,3640.427,3722.018,3802.128,3881.181,3959.875,4038.382,4118.069,4198.01,4273.366,4337.625,4386.768,4418.637,4436.416,4447.944,4464.175,4493.17,4537.686,4596.023,4666.368,4745.185,4829.767
Estimates,148,2502.319,2543.883,2588.878,2636.243,2685.187,2735.198,2786.049,2837.766,2890.634,2945.102,3001.609,3060.368,3121.236,3183.572,3246.523,3309.586,3372.189,3434.825,3499.362,3568.398,3643.604,3726.189,3815.26,3907.889,3999.921,4088.564,4173.135,4255.248,4337.291,4422.745,4514.43,4612.849,4718.162,4832.321,4957.558,5095.401,5247.283,5412.847,5589.626,5773.92,5963.252,6157.079,6356.748,6563.922,6781.053,7010.145,7250.975,7503.493,7770.048,8053.536,8355.654,8678.051,9019.233,9373.916,9734.767,10096.633,10457.124,10818.024,11183.588,11560.147,11952.136,12360.99,12784.75,13220.433,13663.566,14110.975,14561.66,15016.753,15477.729,15946.876,16425.864
Estimates,178,827.252,842.471,858.406,875.105,892.629,911.029,930.378,950.716,972.103,994.598,1018.253,1043.116,1069.238,1096.638,1125.352,1155.392,1186.785,1219.541,1253.76,1289.522,1326.885,1365.899,1406.522,1448.637,1492.055,1536.654,1582.358,1629.209,1677.332,1726.866,1777.934,1830.632,1884.875,1940.443,1996.995,2054.312,2112.361,2171.321,2231.465,2293.166,2356.737,2422.305,2489.952,2559.873,2632.345,2707.537,2785.81,2867.28,2951.647,3038.433,3127.411,3217.933,3310.387,3406.922,3510.468,3622.775,3745.141,3876.119,4011.486,4145.391,4273.731,4394.844,4510.199,4622.762,4736.976,4856.095,4980.996,5110.695,5244.359,5380.508,5518.087
Estimates,180,12183.659,12428.904,12681.016,12944.448,13222.539,13517.513,13830.427,14161.23,14508.917,14871.781,15248.251,15637.699,16041.19,16461.83,16903.831,17369.883,17862.049,18378.625,18913.878,19459.816,20011.036,20564.067,21121.363,21690.443,22282.136,22903.581,23560.464,24249.13,24956.385,25663.592,26358.908,27040.322,27717.291,28403.851,29119.673,29881.229,30683.869,31528.708,32443.781,33464.765,34612.023,35908.244,37333.914,38815.834,40252.975,41576.234,42757.243,43827.18,44849.967,45919.613,47105.826,48428.545,49871.666,51425.58,53068.88,54785.903,56578.037,58453.683,60411.195,62448.574,64563.854,66755.153,69020.747,71358.807,73767.447,76244.544,78789.127,81398.764,84068.091,86790.567,89561.403
Estimates,226,225.537,230.912,234.188,236.316,238.032,239.873,242.139,244.952,248.238,251.781,255.333,258.791,262.219,266,270.618,276.3,283.506,291.79,299.413,304,303.982,298.846,289.501,277.646,265.771,255.8,247.962,242.156,239.678,241.98,249.929,264.374,284.63,308.206,331.552,352.118,369.023,382.981,394.961,406.62,419.188,432.853,447.266,462.637,479.098,496.768,515.853,536.46,558.492,581.77,606.181,631.666,658.384,686.664,716.949,749.535,784.496,821.687,860.84,901.599,943.639,986.853,1031.191,1076.413,1122.277,1168.568,1215.18,1262.002,1308.975,1355.986,1402.985
Estimates,266,473.298,476.372,478.652,480.53,482.332,484.313,486.639,489.443,492.757,496.586,500.928,505.799,511.287,517.58,524.895,533.361,543.112,554.059,565.766,577.646,589.314,600.613,611.704,622.92,634.742,647.536,661.402,676.255,692.077,708.788,726.328,744.696,763.93,784.061,805.115,827.108,850.048,873.867,898.469,923.711,949.488,975.783,1002.579,1029.778,1057.255,1084.946,1112.955,1141.338,1170.061,1199.052,1228.36,1258.003,1288.315,1319.953,1353.795,1390.549,1430.152,1472.575,1518.54,1568.928,1624.14,1684.635,1749.682,1817.071,1883.8,1947.686,2007.873,2064.823,2119.275,2172.579,2225.734
Estimates,678,60.002,59.214,58.546,58.189,58.263,58.806,59.767,61.024,62.35,63.516,64.302,64.602,64.479,64.231,64.277,64.892,66.183,68.047,70.257,72.507,74.564,76.347,77.934,79.464,81.152,83.138,85.481,88.11,90.843,93.461,95.794,97.77,99.473,101.066,102.829,104.924,107.429,110.254,113.285,116.32,119.209,121.956,124.576,127.062,129.427,131.678,133.806,135.832,137.848,139.959,142.262,144.755,147.447,150.415,153.737,157.472,161.681,166.3,171.12,175.876,180.371,184.524,188.404,192.087,195.727,199.432,203.227,207.089,211.028,215.056,219.159
Estimates,913,15533.032,15866.071,16209.74,16564.209,16929.916,17307.499,17697.828,18102.012,18521.299,18957.064,19410.58,19882.732,20373.91,20883.832,21411.861,21957.644,22520.701,23101.674,23702.705,24326.619,24975.139,25650.563,26351.692,27072.714,27805.539,28545.018,29287.108,30035.194,30800.487,31598.758,32440.477,33330.631,34263.605,35226.363,36200.241,37171.815,38132.111,39084.456,40042.276,41025.614,42046.337,43109.465,44202.397,45297.903,46358.884,47358.236,48288.918,49157.388,49967.157,50726.505,51443.852,52118.973,52755.966,53373.861,53997.108,54644.692,55322.715,56031.306,56775.578,57559.151,58383.361,59251.677,60161.279,61098.55,62044.691,62985.052,63914.644,64833.808,65739.496,66629.895,67503.635
Estimates,72,412.531,424,435.034,445.33,454.777,463.359,471.227,478.665,486.08,493.961,502.745,512.685,523.778,535.685,547.873,559.994,571.964,584.092,596.947,611.3,627.715,646.347,667.092,689.912,714.712,741.355,769.979,800.529,832.467,865.075,897.868,930.408,962.875,996.13,1031.439,1069.582,1110.943,1154.906,1200.067,1244.484,1286.756,1326.322,1363.554,1399.11,1434.059,1469.174,1504.73,1540.425,1575.824,1610.264,1643.334,1674.678,1704.642,1734.398,1765.527,1799.078,1835.908,1875.459,1915.639,1953.498,1987.105,2015.403,2039.556,2062.548,2088.618,2120.716,2159.927,2205.08,2254.068,2303.697,2351.627
Estimates,748,273.003,279.364,285.291,291.079,296.941,303.028,309.396,316.038,322.862,329.745,336.583,343.345,350.156,357.292,365.122,373.919,383.826,394.757,406.506,418.747,431.253,443.977,457.039,470.559,484.749,499.763,515.599,532.26,549.796,568.315,587.858,608.38,629.811,652.115,675.239,699.08,723.595,748.632,773.768,798.507,822.42,845.266,866.993,887.706,907.62,926.841,945.508,963.426,979.918,994.108,1005.435,1013.609,1019.059,1022.802,1026.286,1030.579,1036.092,1042.652,1049.945,1057.467,1064.837,1072.033,1079.288,1086.843,1095.019,1104.044,1113.997,1124.805,1136.281,1148.13,1160.164
Estimates,426,704.686,716.804,728.997,741.338,753.902,766.763,779.977,793.601,807.665,822.212,837.27,852.89,869.136,886.057,903.763,922.306,941.794,962.273,983.685,1005.909,1028.926,1052.614,1077.095,1102.878,1130.635,1160.792,1193.521,1228.536,1265.202,1302.667,1340.255,1377.799,1415.367,1452.728,1489.691,1526.131,1561.692,1596.394,1630.996,1666.563,1703.747,1742.539,1782.285,1822.236,1861.324,1898.598,1934.291,1968.044,1997.516,2019.731,2032.804,2035.74,2029.829,2018.348,2005.94,1996.114,1989.939,1986.922,1987.129,1990.131,1995.581,2003.788,2014.994,2028.53,2043.445,2059.021,2075.03,2091.534,2108.328,2125.268,2142.249
Estimates,516,514.384,523.969,534.162,544.903,556.138,567.847,580.023,592.692,605.9,619.697,634.142,649.279,665.115,681.637,698.796,716.584,734.867,753.688,773.422,794.588,817.469,842.354,868.958,896.266,922.903,947.921,971.121,992.956,1014.057,1035.381,1057.727,1080.941,1105.104,1131.632,1162.279,1198.148,1239.928,1286.797,1336.536,1386.01,1432.905,1476.388,1516.958,1555.101,1591.822,1627.865,1663.378,1698.032,1731.639,1763.859,1794.571,1823.672,1851.523,1879.117,1907.745,1938.32,1971.317,2006.514,2043.394,2081.044,2118.874,2156.698,2194.783,2233.508,2273.423,2314.904,2358.044,2402.633,2448.301,2494.53,2540.905
Estimates,710,13628.428,13921.934,14226.256,14541.559,14868.158,15206.502,15557.205,15921.016,16298.792,16691.449,17099.84,17524.533,17965.725,18423.161,18896.307,19384.841,19888.25,20406.864,20942.145,21496.075,22069.776,22665.271,23281.508,23913.099,24552.54,25195.187,25836.888,26480.913,27138.965,27827.32,28556.769,29333.103,30150.448,30993.758,31841.593,32678.874,33495.953,34297.727,35100.909,35930.05,36800.509,37718.95,38672.607,39633.75,40564.059,41435.758,42241.011,42987.461,43682.26,44338.543,44967.708,45571.274,46150.913,46719.196,47291.61,47880.601,48489.459,49119.759,49779.471,50477.011,51216.964,52003.755,52832.658,53687.121,54544.186,55386.367,56207.646,57009.756,57792.518,58558.27,59308.69
Estimates,914,70875.188,71979.846,73162.51,74414.958,75731.359,77108.323,78545.03,80043.018,81605.933,83238.937,84947.061,86733.45,88597.719,90535.383,92539.73,94607.302,96738.71,98940.459,101222.725,103598.813,106080.033,108668.419,111366.507,114186.178,117141.545,120241.77,123493.239,126891.735,130422.392,134063.647,137799.464,141624.689,145542.745,149556.331,153671.202,157891.451,162220.484,166656.498,171192.919,175820.539,180535.011,185334.386,190227.587,195234.763,200382.67,205691.819,211175.746,216834.508,222658.943,228633.077,234748.622,241003.264,247412.224,254005.674,260823.405,267894.648,275232.087,282830.136,290676.968,298752.065,307040.44,315538.372,324250.911,333181.547,342336.118,351717.633,361327.29,371159.53,381202.44,391440.157,401861.254
Estimates,204,2255.226,2258.476,2264.871,2274.476,2287.385,2303.587,2323.056,2345.717,2371.453,2400.127,2431.622,2465.867,2502.896,2542.859,2585.965,2632.356,2682.159,2735.307,2791.59,2850.661,2912.34,2976.572,3043.567,3113.675,3187.412,3265.165,3347.173,3433.439,3523.938,3618.526,3717.165,3820.128,3927.714,4039.949,4156.819,4278.501,4404.506,4535.263,4672.852,4820.016,4978.496,5149.499,5331.803,5521.763,5714.22,5905.558,6094.259,6281.639,6470.265,6664.098,6865.951,7076.733,7295.394,7520.555,7750.004,7982.225,8216.897,8454.793,8696.921,8944.708,9199.259,9460.831,9729.249,10004.591,10286.844,10575.952,10872.063,11175.198,11485.044,11801.151,12123.2
Estimates,854,4284.461,4324.494,4367.134,4413.202,4463.168,4517.155,4574.942,4635.955,4699.34,4764.077,4829.288,4894.58,4960.326,5027.821,5098.89,5174.87,5256.363,5343.019,5434.041,5528.174,5624.6,5723.381,5825.173,5930.483,6040.041,6154.545,6274.037,6398.935,6530.819,6671.656,6822.843,6985.16,7158.255,7340.905,7531.242,7727.907,7930.694,8140.073,8356.305,8579.823,8811.034,9050.084,9297.113,9552.476,9816.588,10089.878,10372.745,10665.546,10968.724,11282.701,11607.942,11944.587,12293.1,12654.621,13030.569,13421.93,13829.176,14252.021,14689.725,15141.098,15605.217,16081.913,16571.253,17072.785,17586.03,18110.624,18646.357,19193.234,19751.466,20321.378,20903.273
Estimates,132,178.065,186.09,191.441,194.714,196.464,197.195,197.417,197.585,198.128,199.422,201.765,205.327,210.142,216.096,222.948,230.418,238.655,247.527,256.176,263.453,268.627,271.309,271.843,271.068,270.23,270.247,271.342,273.335,276.174,279.73,283.847,288.677,294.254,300.23,306.136,311.678,316.616,321.135,325.746,331.179,337.95,346.23,355.757,366.053,376.407,386.284,395.533,404.259,412.514,420.452,428.188,435.709,442.951,449.93,456.617,463.032,469.17,475.06,480.842,486.671,492.654,498.857,505.235,511.748,518.271,524.743,531.146,537.498,543.767,549.935,555.987
Estimates,384,2630.135,2690.627,2761.079,2838.195,2919.712,3004.421,3092.197,3183.962,3281.517,3387.295,3503.553,3631.553,3770.766,3918.628,4071.411,4226.844,4383.728,4544.164,4713.135,4897.472,5102.064,5328.744,5576.038,5841.506,6121.285,6412.403,6713.95,7026.496,7350.27,7685.918,8033.65,8393.691,8764.989,9144.931,9530.107,9918.196,10307.281,10698.194,11094.748,11502.449,11924.877,12362.407,12812.421,13271.643,13735.433,14199.762,14665.127,15130.663,15589.414,16032.573,16454.668,16853.026,17231.539,17599.61,17970.494,18354.514,18754.916,19171.237,19605.569,20059.147,20532.95,21028.655,21547.188,22087.504,22647.684,23226.143,23822.714,24437.47,25069.23,25716.544,26378.274
Estimates,270,304.889,309.086,313.527,318.382,323.747,329.661,336.113,343.014,350.244,357.628,365.047,372.445,379.894,387.641,396.011,405.259,415.478,426.629,438.603,451.228,464.41,478.116,492.426,507.432,523.251,539.979,557.805,576.757,596.536,616.768,637.246,657.579,678.113,700.199,725.694,755.787,791.147,831.023,873.444,915.635,955.593,992.673,1027.475,1060.862,1094.212,1128.575,1164.091,1200.526,1238.125,1277.133,1317.703,1360.074,1404.261,1449.925,1496.527,1543.741,1591.445,1639.848,1689.285,1740.279,1793.196,1848.147,1905.013,1963.712,2024.042,2085.86,2149.136,2213.889,2280.094,2347.706,2416.668
